tau	chr	start	end	transcript_id	thymus	liver	colon	jejunum	skin	mammary	horn	duodenum	rumen	thyroid	uterus	heart	kidney	ileum	adipose	ovary	abomasum	omasum	intestine	esophagus	reticulum	muscle	Lung	spleen	brain
1.00000	9	90290924	90291006	MSTRG.41614.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.996492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139392
0.98480	9	90458534	90458676	MSTRG.41617.1	0.376692	0.0	0.0	0.0	0.299731	0.108249	0.414111	0.359609	0.387718	0.0	0.028976	0.0	44.61348	0.351102	1.550945	0.0	0.187336	0.0	0.193192	0.286544	0.0	0.0	0.0	0.641475	2.577506
0.93819	9	90458534	90458676	MSTRG.41617.2	1.482027	2.954239	0.0	0.0	0.670923	0.275284	0.120778	0.261974	1.400971	0.0	0.567641	0.0	8.313405	0.441881	0.398547	0.287518	0.45347	0.0	0.516174	0.097538	0.0	0.2582	0.0	0.46636	3.773002
0.93310	9	90523958	90524337	MSTRG.41620.1	0.428136	2.268905	0.0	0.0	11.090661	0.441423	0.219609	0.278083	12.084497	0.0	1.470427	0.254963	0.557175	0.256462	0.963898	0.336926	0.13197	0.0	0.174157	0.737776	0.354244	0.327062	0.202185	0.066511	1.477368
0.93196	9	90488427	90488557	MSTRG.41620.2	0.0	0.0	0.0	0.0	12.443123	0.327474	0.0	0.031118	14.720324	6.058771	6e-06	0.085844	0.0	0.0	1.070942	0.097833	0.0	0.0	0.0	0.004662	0.0	0.02653	0.0	0.083781	0.284083
1.00000	9	90522688	90523074	MSTRG.41620.3	0.206528	0.129822	0.0	0.0	0.106825	0.160967	0.144492	0.242583	1.939153	0.099921	0.056054	0.0	0.0	0.032692	0.079754	0.33334	0.01613	0.0	0.052651	0.361345	0.2398	0.0	0.0	0.0	0.914923
0.94005	9	90487622	90487750	MSTRG.41620.4	0.359464	2.574806	0.0	0.0	8.533864	0.216104	0.0	0.002288	7.291785	0.994383	0.028473	0.0	0.0	0.477041	0.0	0.0	0.291757	0.0	0.016571	1.164251	0.0	0.000734	0.0	0.0	0.471583
0.98497	9	90522688	90523000	MSTRG.41620.5	1.065246	0.082265	0.0	0.0	0.893485	0.433082	0.210881	0.049472	4.192935	0.809934	1.060039	0.0	0.0	0.916819	1.300768	0.057826	0.299833	0.0	0.109628	0.62186	0.00962	0.412822	0.0	0.0	1.141906
0.93891	9	90523208	90523339	MSTRG.41620.6	0.595439	0.160818	0.0	0.0	0.4809	0.381898	0.630764	0.214768	1.984807	3.437531	0.069549	0.0	0.0	0.138128	0.787416	0.0	0.275887	0.0	0.261081	0.253256	0.264446	0.200121	0.0	0.205211	3.080056
NA	9	90495033	90495091	MSTRG.41620.7	0.114882	0.114844	0.0	0.0	0.500909	0.470318	0.0	0.0	0.212779	0.0	0.062372	0.0	0.415217	0.051224	0.286148	0.0	0.101503	0.0	0.0	0.215577	0.0	0.0	0.0	0.0	0.436217
0.83400	9	90601555	90607110	MSTRG.41624.1	1.965071	0.127081	1.451939	2.00855	0.994001	0.307926	0.937251	2.009301	5.539079	0.0	3.560933	0.846286	3.170387	1.550285	0.971342	0.459055	0.749311	1.532979	0.35634	0.801426	0.67263	0.522474	0.440086	0.705786	2.965153
0.96038	9	90743793	90747135	MSTRG.41626.1	0.031871	0.0	0.00499	1.3e-05	6.209544	0.283766	0.243948	0.03046	6.824743	0.0	0.006117	0.0	0.0	0.00603	0.0	0.0	0.090207	0.0	0.01979	0.03977	0.004182	0.0	0.003537	0.0	0.00468
NA	9	90743793	90747135	MSTRG.41626.2	0.002458	0.0	0.0	0.007423	0.002584	0.0	0.117276	0.0	0.758566	0.0	0.0	0.0	0.0	0.017982	0.0	0.0	0.01154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.96069	9	90743793	90747135	MSTRG.41626.3	0.000758	0.0	0.010299	0.000323	6.300686	0.018161	0.067032	0.000711	5.677301	0.066973	0.000874	0.0	0.0	0.010789	0.0	0.0	0.001931	0.0	0.000496	0.021623	5e-06	0.0	0.000647	0.0	0.008779
1.00000	9	90743793	90747135	MSTRG.41626.4	0.0	0.0	0.0	0.0	0.096	0.0	0.731362	0.006878	6.915354	0.0	0.002964	0.0	0.0	0.004288	0.0	0.0	0.05306	0.0	0.008522	0.011501	0.000448	0.0	0.0	0.0	0.0
NA	9	90743793	90747135	MSTRG.41626.5	0.0	0.0	0.0	0.0	0.029901	0.007368	0.105667	0.007348	0.630992	0.0	0.003024	0.0	0.0	0.000293	0.0	0.0	0.146868	0.0	0.0	0.023695	0.002234	0.0	0.0	0.0	0.01339
1.00000	9	90743793	90747135	MSTRG.41626.6	0.0	0.0	0.0	0.0	0.552352	0.4152	0.137118	0.010011	1.228219	0.0	0.00461	0.0	0.0	0.007675	0.0	0.0	0.002914	0.0	2e-06	0.074096	0.0	0.0	0.0	0.0	0.0
NA	9	90743793	90747135	MSTRG.41626.7	0.001736	0.0	0.00051	0.0	0.151506	0.002833	0.031844	0.001355	0.596085	0.061	0.002437	0.0	0.0	0.000802	0.0	0.0	0.125819	0.0	0.00629	0.007094	0.001087	0.0	0.0	0.0	0.031605
1.00000	9	90743793	90747135	MSTRG.41626.8	0.000543	0.0	0.001763	0.000759	0.007017	1.7e-05	0.0	1.9e-05	1.793485	0.040883	0.000719	0.0	0.0	0.000177	0.0	0.0	0.00012	0.0	0.000574	0.00752	0.0	0.0	0.0	0.0	0.0
NA	9	90743793	90747135	MSTRG.41626.9	0.011256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19063	0.0	0.010569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071035	0.001511	0.0	0.0	0.0	0.0	0.0
0.95348	1	285385355	285385549	MSTRG.4163.10	0.095761	0.0	2.220639	0.0	0.0	0.14175	0.0	0.105499	3.024853	0.0	0.0	0.679614	0.549629	0.0	0.0	0.0	0.0	0.0	0.174111	0.0	0.0	0.0	0.0	0.795242	1.549655
0.83259	9	91115095	91115171	MSTRG.41635.1	1.29185	0.0	0.0	0.0	0.955112	0.549117	2.04961	0.18131	6.483643	0.0	4.379665	3.679656	2.413415	0.0	8.705894	22.554184	0.0	0.0	0.0	0.982356	1.851865	3.069117	0.422093	0.53703	8.277005
0.63905	1	285384570	285384633	MSTRG.4163.6	3.757267	1.452701	6.146438	2.17374	5.044073	2.127975	1.638626	2.431888	9.510162	6.987166	2.433111	0.498085	1.873848	4.653409	0.982865	3.96711	1.477739	10.924416	2.145371	1.270411	0.280876	0.310144	1.016862	2.139082	6.47347
0.95137	1	285384295	285384633	MSTRG.4163.7	3.330234	1.039084	0.0	0.03771	1.183947	1.323145	0.543263	0.420817	1.724535	1.17384	0.015503	0.0	0.069088	0.573406	0.0	0.352972	1.235774	0.0	0.110799	0.008703	0.225749	0.0	0.0	0.742136	0.925975
0.85817	9	91326668	91326837	MSTRG.41637.1	0.0	0.0	32.982018	19.336502	0.0	0.0	0.0	65.254906	0.840885	0.0	0.413165	0.0	0.0	41.602455	0.0	0.0	9.382356	0.0	6.033452	0.0	0.0	0.0	0.0	0.0	0.0
0.67629	1	285385550	285385596	MSTRG.4163.8	2.947264	4.806043	2.597844	6.949044	1.581754	3.330774	1.307137	2.170808	9.384422	1.610353	1.74857	0.760634	0.0	2.039896	2.671936	3.706652	0.876081	1.285696	2.264463	1.759082	0.610028	0.16456	2.191206	3.206777	4.583015
1.00000	1	285385030	285385060	MSTRG.4163.9	0.127248	0.0	0.0	0.0	0.0	0.0	0.151017	0.0	3.879416	0.0	0.0	0.0	0.0	0.177264	0.0	0.0	0.049548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.99523	9	91502232	91502258	MSTRG.41640.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.829345	0.0	0.263405	0.117876	0.276799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.270116	0.0	0.0	8.071394
0.72027	1	285354699	285355647	MSTRG.4164.1	2.96913	4.102953	2.290854	5.575316	2.39608	0.404966	0.200847	0.98263	5.741014	2.349366	0.288708	1.25379	1.155867	1.494576	0.0	1.730249	0.798827	4.038641	1.877143	0.445191	1.12733	0.419003	0.824949	0.95711	4.440345
0.91602	1	285384608	285384633	MSTRG.4164.2	0.263083	0.0	0.0	0.0	4.821819	0.043532	0.377424	0.977103	3.645821	0.0	0.215786	0.0	0.0	0.080184	0.040744	0.0	0.20499	1.646795	0.0	0.581505	2.367681	0.117708	0.074489	0.231725	1.676138
1.00000	9	91531608	91531696	MSTRG.41642.16	0.0	43.773029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	1	285354281	285354691	MSTRG.4164.3	0.383203	0.0	0.0	0.0	0.640588	0.049125	0.0	0.034007	0.399554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.254674	0.001754	0.0	0.546578	0.2533
0.71971	1	285384157	285384607	MSTRG.4164.4	3.750911	3.588824	2.046625	4.849209	2.045401	1.841552	0.369823	0.702849	5.636744	4.707451	0.999137	1.877824	1.269458	2.80702	0.0	2.272359	0.559032	4.332622	1.637207	0.658757	1.590585	0.449118	0.718475	0.936477	8.819693
0.91866	1	285384024	285384156	MSTRG.4164.5	1.071653	0.703344	0.702839	2.706245	9.999164	0.670837	0.334027	0.953862	5.305056	1.246156	0.644106	0.501771	0.0	0.825576	0.360617	0.778259	0.399082	1.571794	0.689481	0.355063	0.0	1.185052	0.28056	0.637711	2.508081
0.94292	9	91757962	91758087	MSTRG.41654.3	0.566055	0.0	0.0	0.0	0.284792	0.0	0.154941	0.096428	2.938892	0.0	0.37826	0.599422	0.0	0.133855	0.131549	2.214349	0.161974	0.0	0.048332	0.219738	0.060651	0.0	0.200491	0.219589	1.977557
0.98712	9	91801296	91801374	MSTRG.41654.6	0.492544	0.0	0.0	0.0	0.002875	0.417759	0.194839	0.05195	1.61731	0.035298	0.846926	0.167794	0.297813	0.108046	0.122587	0.574036	0.129318	0.0	0.185446	0.106465	0.179736	0.0	0.0	0.259276	4.738985
0.98899	9	91775897	91776035	MSTRG.41654.7	0.091368	0.0	0.0	0.0	0.0	0.0	0.051017	0.031271	0.456029	0.0	0.247408	1.329337	0.0	0.275891	0.149369	0.066485	0.06438	0.551197	0.092169	0.044593	0.239126	0.201956	0.153807	0.0	2.936018
1.00000	9	91815660	91815859	MSTRG.41654.9	1.277136	0.834248	0.0	0.0	0.263047	0.0	0.0	0.0	0.380792	0.750841	0.942539	0.0	0.0	0.222595	0.507401	0.778531	0.128833	0.0	0.0	0.241355	0.0	0.0	0.0	0.0	0.932301
0.92968	9	92656130	92656242	MSTRG.41660.1	0.0	0.301728	0.0	0.0	0.0	0.0	0.0	0.0	1.7	18.167992	2.453409	0.0	0.0	0.0	0.0	0.0	4.367813	0.0	0.0	0.0	0.0	1.512618	0.0	0.0	4.841145
0.92074	9	93868120	93868542	MSTRG.41672.15	0.015022	0.0	0.0	0.0	0.425137	0.112007	0.45801	0.050722	7.02487	0.0	26.625957	1.175714	0.0	0.3294	0.135416	0.0	0.040234	0.0	0.0	0.046724	0.026032	4.289531	1.012567	0.0	14.334273
1.00000	9	93770496	93776631	MSTRG.41673.1	0.012821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007339	0.0	0.521084	0.0	0.0	0.020819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.506193	0.0	0.0	0.17405
NA	9	93777071	93777171	MSTRG.41673.2	0.006987	0.0	0.0	0.0	0.004748	0.016262	0.0	0.0	0.001392	0.0	0.062618	0.0	0.0	0.021891	0.0	0.0	0.0	0.0	0.0	0.0	0.006823	0.009965	0.0	0.0	0.665251
0.29286	9	94500477	94500495	MSTRG.41675.1	57.153099	50.353664	71.462929	79.567726	34.845638	41.665371	27.224207	22.25655	120.218002	77.001976	17.652981	72.334259	65.802155	41.711388	11.815804	51.551197	13.300099	105.713951	13.245647	12.63743	12.560856	4.222533	16.717875	27.313395	136.02037
1.00000	9	94553183	94553699	MSTRG.41676.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.029619	0.0	0.0	0.0	0.0	0.0	0.0	0.848054	0.0	0.0	0.252154
NA	1	285453520	285454617	MSTRG.4168.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.79275	9	95351770	95351956	MSTRG.41686.1	0.0	0.0	4.639858	0.0	0.537736	0.616746	0.0	0.442334	11.725765	0.0	0.806008	2.302802	12.669356	0.624878	1.648962	11.31006	0.679627	0.0	0.0	0.268107	4.709103	2.920238	0.0	1.460819	6.511416
NA	1	285546983	285547689	MSTRG.4169.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.607761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.95178	9	95865788	95865847	MSTRG.41691.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116266	5.863083	0.0	0.491699	0.0	0.0	0.29162	0.0	0.0	0.109449	0.0	0.0	0.0	0.0	0.0	1.402657	0.0	5.521266
0.72565	1	17183955	17184922	MSTRG.417.10	4.339394	2.833359	0.0	0.0	3.227023	2.292803	1.199045	0.715809	2.893134	2.351575	2.319088	0.417898	0.800776	1.011891	1.019738	4.546402	0.23952	0.0	1.295613	0.727423	1.301767	0.722692	0.848169	2.385818	2.993921
0.85565	9	98587755	98589172	MSTRG.41712.1	0.486916	0.0	3.899828	0.0	0.069875	0.835218	1.53304	1.086499	1.914219	0.0	0.516141	1.410732	1.144823	0.630792	2.277591	2.544055	0.355363	0.0	0.421799	0.232166	1.148306	0.533782	6.077236	2.875895	1.350359
1.00000	1	284684419	284685492	MSTRG.4171.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060949	2.026632	0.0	0.0	0.0	0.0	0.691264	0.0	0.0	0.0	0.0	0.0	0.0	0.125313	0.0	0.0	0.0	0.0
NA	1	284684030	284684138	MSTRG.4171.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.515836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.93381	9	98657256	98657454	MSTRG.41715.1	0.0	0.0	0.0	0.0	0.175964	0.0	1.115921	0.0	2.245644	0.0	0.0	0.0	0.0	0.0	37.871998	0.0	0.200003	0.0	0.0	0.208974	0.0	20.910681	0.0	0.0	6.134921
0.96530	9	98790668	98790933	MSTRG.41717.1	0.325958	0.0	0.0	0.0	0.432377	0.466605	0.503623	0.409019	1.367611	0.0	2.309648	0.0	5.506094	0.155514	0.749139	0.0	1.310436	0.0	1.000166	0.0	0.0	0.0	0.255911	0.379968	0.947481
0.93171	9	98794036	98794777	MSTRG.41718.1	0.309061	0.620365	0.0	0.0	1.118785	0.0	1.158294	0.18498	0.273941	0.0	4.732919	0.0	2.52844	0.501901	1.73242	0.407273	1.362323	0.0	1.652622	0.0	0.0	0.505828	0.504312	0.741698	0.902051
0.98704	9	99014850	99015102	MSTRG.41719.1	0.0	0.0	0.0	0.0	0.651542	0.0	0.0	0.0	1.022215	0.0	0.277618	0.0	11.112202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.973116	0.0	2.06863
0.96680	9	99093783	99093866	MSTRG.41720.1	0.0	0.0	0.0	0.0	0.0	0.0	0.35381	0.11051	0.433182	0.0	0.0	0.0	0.0	0.0	6.758325	0.0	0.174136	0.0	0.0	0.0	0.0	11.004248	0.0	0.0	0.0
1.00000	9	98024607	98024812	MSTRG.41729.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.327543	0.0	0.0	0.0	0.0	0.0	0.0	0.239983	0.0	26.398226
1.00000	9	98221385	98224541	MSTRG.41730.10	0.0	0.0	0.0	0.0	0.808724	0.0	0.0	0.0	8.538371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	9	98161209	98161233	MSTRG.41731.1	0.0	0.149556	0.0	0.0	0.0	0.0	0.0	0.025708	0.137625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009302	0.0	0.0	0.0	0.0	0.0	0.007101
1.00000	9	98466151	98466533	MSTRG.41734.14	0.05519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.648699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.74167	1	284794521	284794871	MSTRG.4174.1	0.154548	0.0	8.805264	8.268859	0.539136	0.429634	0.318961	4.026963	10.225801	1.405741	1.797325	0.0	0.101616	4.161445	0.0	0.0	2.382878	7.584768	3.14228	6.248997	1.663685	0.0	0.0	0.0	0.396192
0.68482	1	284799935	284800363	MSTRG.4174.2	0.375497	0.497612	9.964793	12.770443	0.529554	0.719366	0.032327	14.812627	22.776712	5.774399	3.302616	0.085683	0.105967	11.142505	0.048616	0.0	7.714003	9.653063	5.864886	23.830133	6.554661	0.065132	0.11665	0.148011	0.229499
0.97232	1	284796401	284796475	MSTRG.4174.3	0.0	0.0	0.0	0.0	0.0	0.74352	0.0	1.058137	9.668897	0.0	0.0	0.0	0.0	0.886584	0.0	0.0	0.0	0.0	2.613342	1.632611	0.0	0.0	0.0	0.0	0.0
1.00000	1	284795644	284795679	MSTRG.4174.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.610712	0.0	0.0	0.0	0.0	0.010601	0.0	0.0	0.0	0.294459	0.0	0.031091	0.0	0.0	0.0	0.0	0.0
1.00000	9	102593573	102593790	MSTRG.41752.2	0.022111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006136	0.0	9.471308
1.00000	9	102749116	102757550	MSTRG.41752.3	0.09939	0.0	0.004102	0.0	0.056181	0.0	0.276229	0.000759	0.238473	0.0	0.09585	0.05895	0.005522	0.010086	0.006742	0.04552	0.017741	0.011089	0.002273	0.010257	0.027074	0.089693	0.164409	0.0	8.423162
0.99092	9	102589707	102590229	MSTRG.41753.1	1.01826	0.0	0.0	0.0	0.413114	0.045704	2.420135	0.137737	1.054202	0.0	0.891037	0.829255	0.0	0.078313	0.547357	0.573205	0.157866	0.165227	0.138493	0.147063	0.244938	0.771003	0.750677	0.040757	80.005119
0.98233	9	102591895	102591919	MSTRG.41753.2	1.170555	0.0	0.0	0.0	0.0	0.0	2.551948	0.0	0.004777	0.0	0.200146	0.0	0.0	0.098221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.199832
0.96477	9	103174216	103174332	MSTRG.41760.1	0.0	0.0	0.0	0.0	0.0	0.0	0.515188	0.0	0.500042	0.0	1.040754	0.0	7.762256	0.512271	0.0	0.608835	1.189266	0.0	0.590631	0.0	0.0	1.101409	0.0	0.0	4.149032
0.90418	1	284740423	284740565	MSTRG.4176.1	0.041213	0.0	0.0	0.0	4.332923	0.281373	2.502772	1.100278	18.175119	0.0	2.652248	0.0	0.0	1.231916	0.0	0.0	0.290141	6.81615	0.104155	2.96552	0.218848	0.169416	0.066483	0.0	0.554191
0.41585	9	103188939	103189038	MSTRG.41761.1	2.729388	8.370194	7.149364	1.581042	7.106142	3.409338	5.448002	2.345058	9.182189	7.701722	8.880285	4.125251	12.600963	2.216792	5.794007	7.776597	2.569408	4.224235	2.680817	4.000604	3.23261	2.816164	3.892753	3.304591	9.486783
0.38827	9	103217889	103218155	MSTRG.41763.1	5.474622	0.38965	3.916017	2.791072	1.651739	2.197316	5.976978	5.184209	8.671246	2.864759	7.331675	4.230381	7.319275	5.607495	4.031192	6.611652	5.629698	9.061169	3.12234	4.783466	4.115832	3.221621	1.589296	1.411001	7.965903
0.92357	9	103232281	103232485	MSTRG.41764.1	0.828469	2.185387	0.0	0.0	0.667449	0.69738	0.402315	0.0	6.872751	0.0	2.458817	0.0	0.0	0.3336	0.838803	1.714749	0.962304	0.0	0.0	0.217255	0.486876	0.41095	0.296832	0.726965	3.724227
0.78550	9	103235230	103240112	MSTRG.41765.1	0.99807	2.339181	0.850937	1.339258	3.75598	1.097345	1.869536	0.559588	7.480165	6.328068	2.031879	1.573139	0.032033	1.180917	0.9747	1.037981	1.588684	2.574856	0.976534	0.761616	2.316558	1.200403	1.169168	0.708041	3.96207
0.91978	9	103235230	103240112	MSTRG.41765.2	0.456917	0.0	0.0	0.0	2.995121	1.071066	1.004986	0.316373	5.962648	0.0	0.521119	0.0	0.0	0.0	1.196058	1.491439	0.766646	7.898956	0.0	1.10851	0.0	1.406566	0.0	0.0	0.924318
0.80275	9	103236515	103240112	MSTRG.41765.3	1.089388	2.791128	0.0	0.0	2.931385	0.226167	0.736074	0.582856	6.457725	5.406299	2.618383	0.882122	1.12017	2.066943	1.26076	1.585213	0.978555	3.436914	0.438166	1.228213	0.955425	0.725378	0.050261	0.998105	2.774165
0.93612	9	103236515	103240112	MSTRG.41765.4	0.706699	0.0	0.0	0.0	0.747505	1.049576	1.420205	0.0	3.543675	0.870613	0.619738	1.743405	0.0	0.862481	0.79391	1.363038	0.0	0.0	0.0	0.787681	1.916671	0.0	0.813025	0.465266	1.024588
0.87316	9	103236515	103240112	MSTRG.41765.5	0.760948	0.0	0.0	0.0	2.756649	0.096592	0.421966	0.395803	7.462028	2.493302	0.701735	0.274253	2.70269	0.830477	0.012097	0.11922	0.236092	3.879979	0.759618	0.41254	0.044478	0.069171	2.381305	1.235831	2.140775
0.85715	9	103235833	103237562	MSTRG.41766.1	1.069269	0.064432	0.0	0.0	2.594386	1.343114	0.875623	0.31516	5.754642	5.692513	0.447915	0.8497	0.370519	0.553493	0.16878	1.649861	0.62037	4.727316	0.307319	0.54902	0.557692	0.54701	1.405908	0.397182	1.734489
0.96042	9	99247785	99247873	MSTRG.41769.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.957718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.693854	0.0	0.199522	0.0	0.033677
0.98237	9	99237121	99237795	MSTRG.41769.2	0.01734	0.0	0.0	0.0	0.0	0.0	0.0	0.028002	3.108543	0.0	0.009375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.598694	0.0	0.328014	0.0	0.67194
0.97338	9	99301590	99304316	MSTRG.41770.1	0.0	0.0	0.0	0.0	0.081921	0.0	0.0	0.0	28.932943	0.270467	0.014472	0.0	0.121572	0.0	0.0	0.0	0.0	0.0	0.0	0.253234	5.63502	0.0	0.075716	0.0	1.523667
0.71898	1	284805290	284805688	MSTRG.4177.1	0.144945	0.0	9.599832	13.8922	0.130718	1.324135	0.228226	13.474342	12.084487	0.0	0.939209	1.105895	0.061658	11.841731	0.0	0.0	6.887002	7.026792	13.228119	1.755628	1.673191	0.269143	0.034383	0.0	0.423917
1.00000	1	284805165	284805289	MSTRG.4177.2	0.0	0.0	0.0	0.0	0.278203	0.038497	0.0	0.944896	2.443269	0.0	0.215537	0.810992	0.0	0.487477	0.0	0.0	0.412192	0.0	0.129452	0.421291	0.0	0.0	0.0	0.0	0.0
0.96707	9	99326754	99327302	MSTRG.41772.1	0.0	0.0	0.0	0.0	0.0	0.0	0.69316	0.453397	8066.91748	0.0	1.159827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.330812	0.0	1054.465698	0.0	0.0	0.0	0.0
0.96346	9	99328103	99328133	MSTRG.41773.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.294998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.703873	0.0	0.0	0.0	0.0
1.00000	9	99453723	99454563	MSTRG.41774.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-06	53.162766	0.0	9.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.592624	0.0	0.0	0.0	0.004977
1.00000	9	99503371	99503451	MSTRG.41774.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.236631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037731	0.0	0.0	0.0	0.28361	0.0	0.0	0.0	0.024314
1.00000	9	99455250	99455724	MSTRG.41775.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.100209	0.0	0.001569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020043	0.0	0.0	0.0	0.018845
0.95470	9	99442657	99442838	MSTRG.41776.1	0.0	0.0	0.0	0.0	0.630001	0.0	0.0	0.0	32.340122	0.0	0.191559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.612719	0.0	0.0	0.0	9.49475
1.00000	9	99542494	99542503	MSTRG.41778.12	0.003464	0.0	0.0	0.0	0.0	0.0	0.005453	0.020879	1.809542	0.0	0.005128	0.0	0.0	0.004059	0.0	0.0	0.003544	0.0	0.006274	0.0	0.019394	0.0	0.0	0.0	0.0
0.71575	1	284860885	284860994	MSTRG.4178.1	0.577055	0.383202	9.75237	13.436331	0.250325	1.862729	2.265297	10.060579	18.988029	1.95593	0.612068	0.071016	9.001883	10.258815	0.210835	0.440554	5.412499	7.590703	9.557119	1.026108	1.301671	0.0	0.99295	0.768019	0.161548
NA	9	99619577	99619743	MSTRG.41781.2	0.0	0.0	0.0	0.0	0.0	0.0	0.026413	0.0	0.093028	0.0	0.0	0.0	0.0	0.0	0.00669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008433
1.00000	1	284829163	284829192	MSTRG.4178.2	0.027316	0.0	0.0	0.0	0.0	0.0	0.0	0.215195	0.847176	0.0	0.0	0.0	1.169065	0.140087	0.0	0.0	0.104744	0.657408	0.151668	0.087935	0.0	0.0	0.0	0.0	0.0
1.00000	1	284814441	284814519	MSTRG.4178.3	0.017629	0.0	0.0	0.0	0.0	0.0	0.0	0.377323	0.576125	0.0	0.0	0.0	1.363319	0.0	0.113023	0.0	0.213695	0.0	0.0	0.069985	0.039432	0.0	0.08016	0.0	0.019303
0.91722	9	99676754	99676951	MSTRG.41783.1	1.71808	0.0	0.0	0.0	2.170985	0.721385	0.686299	0.626083	21.030226	0.0	0.872854	2.262034	0.145432	2.811792	0.966927	1.155264	0.581866	0.0	0.608225	0.860094	0.883645	0.701116	0.971315	0.933109	15.495607
0.91408	1	284833030	284833790	MSTRG.4178.4	0.0	0.0	5.112092	0.0	0.0	0.0	0.0	0.0	4.006538	0.0	0.876433	0.0	0.09074	1.936435	0.0	0.0	3.727675	0.0	0.0	0.0	0.0	0.0	0.003332	0.004566	0.0
0.99432	1	284814441	284814519	MSTRG.4178.5	0.0	0.0	0.0	0.0	0.540756	0.030354	0.955606	0.353376	1.269018	0.0	0.23731	0.0	5.733994	0.662704	0.0	0.0	0.817712	0.0	0.0	0.244701	0.080537	0.0	0.0	0.0	0.264529
0.97634	1	284833030	284833136	MSTRG.4178.6	0.015977	0.0	0.756753	1.823468	0.013492	0.080022	0.0	0.814782	3.381546	0.0	0.011476	0.0	0.479988	0.723429	0.0	0.0	0.0	1.095307	0.551367	0.199228	0.161273	0.0	0.0	0.264364	0.0
