tau	chr	start	end	transcript_id	Skin	Blood	Spleen	Adipose	Abomasum	Ear_bone	Cecum	Lung	Antler	Cerebrum	Cerebella	Jejunum	Rumen	Muscle	Kidney	Testis	Colon	Heart	Ileum	Liver	Esophagus
0.97704	chr17a	59382161	59383085	MSTRG.6187.9	0.277855	0.0	0.00744	1.86156	3.871126	0.0	0.111337	0.019106	0.708437	0.0	0.0	0.060745	0.434896	0.036761	0.0	0.000695	0.229949	0.0	0.249701	0.343587	0.005498
1.00000	chr17a	59444227	59444358	MSTRG.6188.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.167056	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	59444227	59444358	MSTRG.6188.2	0.097216	0.0	0.0	0.0	0.215707	0.0	0.0	0.0	0.140578	0.0	0.0	0.021931	0.09987	0.0	0.0	4.124494	0.0	0.0	0.0	0.0	0.23552
1.00000	chr17a	59444227	59444358	MSTRG.6188.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77227	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	59444227	59444358	MSTRG.6188.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045579	0.195226	0.0	0.0	0.0	0.10623	0.0	0.0	4.892837	0.0	0.0	0.0	0.0	0.0
0.92476	chr17a	59409277	59409329	MSTRG.6189.1	1.128753	0.0	0.0	1.279539	2.766324	0.0	0.0	0.0	0.688414	0.0	0.0	0.159373	1.931106	0.661715	0.0	3.887332	0.0	0.0	0.0	0.0	0.219922
1.00000	chr17a	59598385	59598416	MSTRG.6190.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136063	0.0	0.0	0.0	0.0	0.0	0.0	1.926734	0.0	0.0	0.0	0.0	0.0
0.96229	chr10a	69563073	69563514	MSTRG.619.1	4.222849	2.963324	0.0	0.0	0.0	0.0	0.13369	0.168973	0.372956	0.0	0.0	0.323082	0.584777	0.246287	0.37972	0.295769	0.0	0.0	0.220817	0.0	0.360983
1.00000	chr17a	59622665	59622801	MSTRG.6191.1	0.0	0.0	0.356683	0.0	0.0	0.0	0.0	0.305975	0.403413	0.0	0.0	0.0	0.0	2.311278	0.0	0.346223	0.0	0.0	0.0	0.0	0.0
0.95461	chr17a	59626022	59626550	MSTRG.6192.1	0.08384	0.0	0.0	0.0	8.49077	0.0	0.0	0.0	0.582142	0.0	0.057184	0.145793	10.549143	0.0	0.0	0.250931	0.0	0.0	0.0	0.0	0.037891
0.98028	chr17a	60937916	60938122	MSTRG.6197.1	0.321614	0.0	0.489165	0.167371	1.511901	0.308124	0.342687	1.880395	0.678251	0.0	0.0	0.16658	15.466304	0.289625	0.431427	0.435252	0.0	1.035963	0.154287	0.0	0.0
0.81722	chr17a	59808153	59808768	MSTRG.6198.1	3.398865	0.643292	0.436125	1.133316	1.258708	0.0	0.993995	2.858162	2.313134	0.745396	1.168763	0.847455	2.708115	0.1144	0.060623	0.487882	0.127562	0.0	2.024572	1.449012	0.378438
0.66629	chr17a	59833449	59833889	MSTRG.6200.1	5.138614	2.135337	0.782531	3.723836	1.197651	3.917926	2.725372	14.618455	6.389842	10.645219	4.068507	1.65769	1.516586	1.718267	2.736858	6.198872	0.418242	0.825693	3.322286	1.174065	1.44039
1.00000	chr17a	59844285	59844581	MSTRG.6201.1	0.418883	0.0	0.0	0.578895	0.0	0.0	0.25011	0.0	4.336688	0.0	0.452228	0.0	0.138972	0.446329	0.0	0.107487	0.314099	0.0	0.0	0.0	0.0
0.96168	chr17a	60070291	60070468	MSTRG.6202.1	1.419507	0.0	0.0	1.761812	0.0	0.0	0.0	0.656358	3.098802	0.0	0.0	0.0	1.094722	0.486387	0.0	16.27791	0.451226	0.0	0.577651	0.0	0.0
0.99788	chr17a	59923739	59923799	MSTRG.6203.1	0.485037	0.0	0.0	0.0	0.0	0.0	0.0	0.271954	1.070163	0.0	0.0	0.633264	4.960217	0.0	0.0	0.378719	0.0	0.0	0.344716	0.0	0.0
1.00000	chr17a	60127286	60127438	MSTRG.6204.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.709184	0.0	35.639122	0.0	0.0	0.0	0.0	0.0
0.97465	chr17a	60364514	60364742	MSTRG.6205.1	0.611539	0.0	0.0	2.280944	0.0	0.395487	0.0	0.282781	5.086378	0.581566	0.0	0.318826	0.935105	0.0	0.0	0.337789	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	61373266	61373534	MSTRG.6207.1	0.320776	0.0	0.890781	0.0	0.0	0.243156	0.0	0.0	0.459371	0.0	0.0	0.284797	0.285064	0.271841	0.0	6.38397	0.298199	0.0	0.0	0.0	0.0
0.78515	chr17a	61172533	61172944	MSTRG.6209.1	3.717574	0.0	2.261531	4.395308	1.155484	0.0	0.128811	3.565322	4.899501	0.0	0.0	0.0	7.717266	2.116758	0.0	3.122407	0.0	0.0	0.0	1.319963	0.225744
0.95604	chr10a	1763986	1765206	MSTRG.62.1	0.105678	0.0	0.0	0.0	0.0	0.0	1.319912	0.0	0.466009	0.0	0.0	0.630385	0.0	0.0	0.0	7.493262	2.473781	0.0	1.799599	0.0	0.0
0.98861	chr17a	61258812	61259154	MSTRG.6210.1	0.508387	22.443382	0.0	0.0	0.0	0.0	0.0	0.0	1.505683	0.0	0.0	1.349119	0.613407	0.0	0.0	0.0	0.0	0.0	0.702013	0.0	0.0
0.98836	chr17a	61375640	61375885	MSTRG.6211.1	0.805724	0.967476	0.299179	0.0	0.314248	0.0	0.0	0.385081	1.680321	0.0	0.0	0.0	9.300819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	62289792	62290083	MSTRG.6212.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.703878	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	62452254	62452506	MSTRG.6213.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.648495	0.0	0.0	0.0	0.0	0.0
0.59630	chr17a	61650859	61651487	MSTRG.6215.1	16.247814	7.794015	3.525963	8.44546	1.049902	3.085713	6.197909	3.665248	29.606039	0.21072	1.059455	9.046933	26.308359	1.798259	0.328306	3.244003	5.776011	0.431216	11.202405	7.681125	3.738993
0.84435	chr17a	61662163	61664041	MSTRG.6216.1	4.1326	1.356085	2.786183	1.651066	0.0	3.461275	1.809391	0.843144	19.909992	0.0	0.0	1.891629	4.469836	0.61138	0.194113	1.387928	1.141437	0.0	5.117447	0.913832	0.2915
0.81057	chr17a	62539202	62539556	MSTRG.6220.1	5.976621	3.188969	0.819183	1.2749	0.0	0.42236	1.37004	1.067379	6.694464	1.004382	1.835472	0.866113	2.121567	1.500485	8.344534	1.473013	0.459604	0.0	1.505852	0.357013	0.0
0.83684	chr17a	62582390	62583143	MSTRG.6221.1	3.407194	2.566223	1.807902	0.386711	0.967621	0.855484	0.614149	1.05235	4.120324	3.393696	7.369208	0.504211	0.982195	0.69971	0.549252	1.404149	0.191062	0.0	1.460079	1.419305	0.706609
1.00000	chr17a	62667745	62668621	MSTRG.6223.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.552184	0.0	0.0	0.0	0.0	0.0	0.0	8.041065	0.0	0.0	0.0	0.0	0.0
0.99385	chr17a	63033385	63034061	MSTRG.6226.1	0.0	0.0	0.0	0.0	0.0	0.0	0.159776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.67957	0.521226	0.0	0.0	0.0	1.353059	0.0
0.89575	chr17a	64693364	64694718	MSTRG.6232.1	0.033595	0.0	0.018548	0.0	0.0	0.375468	8.280346	0.0	0.0	0.0	0.0	14.148809	0.008602	0.0	0.0	0.0	33.334896	0.0	12.774073	0.0	0.0
0.89719	chr17a	64693364	64694718	MSTRG.6232.2	0.0	0.0	0.0	0.0	0.0	0.0	4.887555	0.0	0.0	0.0	0.0	4.500965	0.0	0.0	0.0	0.0	10.313589	0.0	5.512394	0.0	0.0
0.89885	chr17a	64689741	64694718	MSTRG.6232.3	0.061509	0.0	0.0	0.047804	0.0	0.584762	20.008738	0.115188	0.037651	0.0	0.0	11.299071	0.630463	0.0	0.0	0.0	40.789188	0.0	8.017132	0.0	0.0
0.97084	chr17a	64693364	64694718	MSTRG.6232.4	0.0	0.0	0.01392	0.0	0.0	0.190897	2.398023	0.0	0.0	0.0	0.0	0.626034	0.017124	0.0	0.0	0.0	7.051517	0.0	1.302956	0.0	0.262304
0.99185	chr17a	64658978	64659340	MSTRG.6233.1	0.0	0.0	0.0	0.0	0.0	0.0	0.176391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.613636	1.331854	0.0	1.198505	0.0	0.0
1.00000	chr17a	64659201	64659340	MSTRG.6233.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.380034	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	64659201	64659340	MSTRG.6233.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.113277	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	64861360	64861560	MSTRG.6234.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67208	0.0	0.0	0.0	0.0	0.209181	0.0	8.461277	0.0	0.0	0.0	0.0	0.0
1.00000	chr17a	65279455	65279673	MSTRG.6235.1	0.073677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.496257	0.0
0.94256	chr17a	64809005	64809109	MSTRG.6238.1	0.374462	0.0	0.0	0.903521	0.0	0.180309	2.442526	0.652325	5.568077	0.0	0.0	0.632625	0.509266	0.0	0.170414	1.787239	1.64683	0.0	0.641391	0.0	0.0
NA	chr17a	64816302	64816581	MSTRG.6240.1	0.086378	0.0	0.0	0.0	0.0	0.0	0.008504	0.0	0.082533	0.0	0.033312	0.700249	0.108751	0.0	0.0	0.0	0.083358	0.0	0.050619	0.0	0.0
NA	chr17a	64816430	64816581	MSTRG.6240.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.590327	0.0	0.0
NA	chr17a	64816484	64816581	MSTRG.6240.3	0.007276	0.0	0.0	0.0	0.0	0.0	0.063661	0.0	0.014465	0.0	0.010237	0.232777	0.0	0.0	0.0	0.0	0.001914	0.0	0.632737	0.0	0.0
1.00000	chr10a	70729047	70729141	MSTRG.624.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.236501	0.44891	0.143594	0.0	0.0	0.0	0.0	7.467923	0.0	0.0	0.0	0.0	0.0
1.00000	chr10a	70719690	70720229	MSTRG.624.2	0.120812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17437	0.0	0.0	0.0	0.05942	0.0	0.0	3.061257	0.0	0.0	0.0	0.0	0.0
0.90012	chr18a	220315	220601	MSTRG.6242.1	1.965331	0.794113	1.740525	0.576656	0.976092	0.937604	0.128847	1.05129	2.116137	0.42956	0.44381	0.247474	1.552653	0.918557	0.638341	5.240023	2.314858	0.10274	0.267536	0.134225	0.28449
0.89481	chr18a	186619	187115	MSTRG.6243.1	0.958965	0.239437	0.769308	1.762413	0.145175	1.394534	0.171484	0.448594	2.020513	0.036056	0.188058	0.229843	1.649496	0.371772	0.593294	0.145123	1.08335	0.090427	0.051522	0.389954	0.605202
1.00000	chr18a	221473	222458	MSTRG.6245.1	0.054897	0.364481	0.0	0.01499	0.0	0.030211	0.0	0.0	0.107979	0.0	0.0	0.015644	0.132038	0.081203	0.0	2.860625	0.061335	0.0	0.0	0.0	0.0
0.85994	chr18a	224275	224672	MSTRG.6246.1	1.163827	0.41859	0.967975	1.917095	0.208616	1.676937	0.147756	0.560179	2.033681	0.0	0.272861	0.295337	1.654389	0.49157	0.741663	0.13991	1.179912	0.0	0.158047	0.461474	0.733791
0.83121	chr18a	1055891	1056130	MSTRG.6247.1	4.406583	1.784993	0.294392	1.817909	1.037651	0.0	0.348012	2.358225	4.201027	1.089644	1.091533	0.839318	1.653025	0.781148	1.174854	0.447648	0.0	0.518037	1.939035	0.310843	0.823496
1.00000	chr18a	1117764	1117869	MSTRG.6248.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.282848	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	1424479	1424664	MSTRG.6249.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.356074	0.0	27.322933	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	1461613	1463414	MSTRG.6250.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.369136	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	1461613	1463414	MSTRG.6250.2	0.0	0.0	0.0	0.0	0.0	0.0	0.112964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.737984	0.069249	0.0	0.0	0.0	0.0
0.94033	chr10a	70710247	70710742	MSTRG.625.1	1.464337	4.428097	0.445278	1.389124	0.0	0.0	0.085915	0.070375	6.572933	0.036614	0.0	0.031099	1.050295	0.266165	0.0	0.981987	0.040981	0.05754	0.42966	0.487114	0.0
0.94248	chr18a	1986723	1986933	MSTRG.6252.1	0.458247	0.0	0.373465	0.0	0.0	0.0	0.0	0.0	0.496326	4.088315	6.984819	0.672306	0.331484	0.0	0.0	2.288742	0.387927	0.0	0.0	0.0	0.0
0.91162	chr18a	2255228	2255473	MSTRG.6253.1	1.645708	0.009675	0.275909	0.256688	0.704723	0.539962	1.223377	1.031896	3.687503	0.588131	0.111492	0.790655	2.046541	0.465503	0.088694	0.338937	0.818586	0.130684	2.361504	0.07843	0.048889
0.86740	chr18a	2396997	2397226	MSTRG.6254.1	2.801864	0.0	0.213328	3.91785	0.0	0.315014	0.728062	0.1633	3.632494	0.0	1.751891	0.849489	0.0	0.430489	0.266349	0.665373	0.47688	0.0	0.998762	2.096864	0.0
1.00000	chr18a	2538229	2538427	MSTRG.6255.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.762698	0.0	0.0	0.0	0.0	0.0
0.98907	chr18a	2679085	2679391	MSTRG.6256.1	1.45174	0.0	0.047947	0.0	0.191916	0.061459	0.0	0.041598	18.470053	0.179438	0.256191	0.0	0.867635	0.681651	0.051025	1.303305	0.0	0.0	0.519932	0.0	0.0
1.00000	chr18a	2688109	2688513	MSTRG.6257.3	2.660763	0.0	0.0	0.0	0.0	0.0	0.038095	0.096678	0.124854	0.0	0.643038	0.005467	0.676169	0.09174	0.003054	0.0	0.119773	0.004034	0.25269	0.0	0.110733
0.96738	chr18a	2952591	2952863	MSTRG.6258.1	0.103696	0.0	0.0	0.0	0.0	0.0	0.078047	0.0	0.53662	0.0	0.0	2.311542	0.989704	0.0	0.391925	0.501346	0.263943	0.0	0.500004	1.727428	0.0
0.81987	chr18a	448925	449121	MSTRG.6260.1	7.32668	0.0	0.0	0.174444	0.736421	0.000511	0.0	0.045568	9.777239	0.0	0.0	0.037123	2.050266	0.11534	2.955038	3.852927	2.728919	0.0	4.605428	1.717621	0.187875
0.49933	chr18a	448328	449121	MSTRG.6260.2	25.407175	9.843404	10.783477	3.489313	1.704664	4.109812	5.551226	3.853278	19.844851	3.002567	8.075787	5.609402	6.528362	2.326822	5.839911	6.968146	3.911176	1.971796	8.580095	10.19521	1.87353
0.79294	chr18a	448867	449121	MSTRG.6260.3	7.739265	0.0	1.650948	0.925334	0.276608	0.567457	2.94151	0.491081	7.652328	0.0	0.0	3.585595	3.681501	0.787056	0.0	1.684225	1.016392	0.0	1.780194	3.20448	0.213362
0.99554	chr18a	560157	560328	MSTRG.6263.1	0.0	0.0	0.0	0.434516	0.15669	0.0	0.0	0.545848	1.152227	0.0	0.0	0.0	0.395682	0.122008	0.14654	4.901166	0.0	0.0	0.354515	0.244322	0.0
0.97175	chr18a	3341468	3341947	MSTRG.6264.1	0.561117	0.0	0.262913	0.0	0.0	0.0	0.0	0.0	0.0	15.061253	4.628628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.77308	chr18a	3140540	3141474	MSTRG.6265.1	3.741229	9.587417	5.282654	2.097381	1.191911	0.478932	1.130288	4.498287	3.000399	0.79441	1.186072	1.134346	2.099759	1.879111	0.543448	4.870002	1.384344	0.75959	0.896694	0.990478	1.057751
0.63535	chr18a	3141965	3145278	MSTRG.6266.1	2.795614	8.741365	4.039274	4.479592	2.115748	1.394549	1.530842	5.118409	4.394963	3.452106	3.623339	1.338322	2.999457	3.28927	1.674297	12.409337	2.250591	1.09982	1.559696	0.7975	1.976521
1.00000	chr18a	3143591	3144094	MSTRG.6266.2	0.0	0.0	0.0	0.005262	0.0	0.0	0.0	0.0	0.251645	0.0	0.0	0.0	0.0	0.0	0.0	2.365203	0.0	0.0	0.0	0.0	0.0
NA	chr18a	3142582	3143851	MSTRG.6267.2	0.021023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	4170556	4171071	MSTRG.6268.1	0.137156	0.0	0.0	0.253563	0.146163	0.0	0.297774	0.503664	14.213029	0.0	0.50769	0.272166	0.430445	0.0	0.18784	0.159167	0.506555	0.0	0.06152	0.343057	0.0
1.00000	chr10a	70789998	70790037	MSTRG.627.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.589771	0.0	0.0	0.0	0.0	0.0
0.48635	chr18a	4245888	4246414	MSTRG.6272.1	16.09111	14.223494	4.800151	8.210316	7.40077	1.709937	4.986139	9.067584	17.651331	0.864961	2.576159	6.046174	9.317336	4.800639	4.021142	3.517722	2.720135	1.636177	6.93238	2.703708	1.515321
1.00000	chr18a	4357244	4358524	MSTRG.6273.1	0.0	0.0	0.0	0.0	0.0	0.083411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.162851	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	5545513	5545883	MSTRG.6274.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96545	0.0	0.0	0.0	0.0	0.0
0.38286	chr18a	5919356	5919620	MSTRG.6275.1	35.421074	3.141885	11.313632	20.589548	25.05571	5.546391	6.104206	18.228842	50.119572	4.925098	5.294381	4.006777	24.978289	23.497147	7.58588	43.898514	2.722241	29.799465	9.147212	10.717107	14.762608
0.97079	chr18a	6665800	6666104	MSTRG.6276.1	0.042702	0.0	0.043713	0.070712	0.106772	0.118983	0.082934	0.0	0.04626	2.708395	8.40925	0.030718	0.045275	0.033306	0.0	1.281062	0.0	0.0	0.021788	0.0	0.0
0.80971	chr18a	7714337	7714640	MSTRG.6277.1	0.284636	9.402789	2.44755	2.722644	1.66429	1.499511	2.691389	5.111325	0.81211	0.300688	1.500576	0.111992	3.086952	0.660206	3.058595	0.308089	0.0	0.606451	1.560772	0.619472	0.0
0.85960	chr18a	7264998	7265230	MSTRG.6280.1	2.819484	0.0	0.0	0.0	0.0	0.064071	0.0	0.0	5.281924	0.0	1.581628	0.0	4.953921	0.655617	0.0	4.846057	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	7385423	7385950	MSTRG.6281.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16947	0.150966	0.0	0.0	0.0	0.0	13.181406	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	7488203	7488408	MSTRG.6282.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.277338	0.0	0.0	14.932877	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	7488203	7488408	MSTRG.6282.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.608569	0.0	0.0	0.0	0.0	0.0
0.89523	chr18a	7873630	7874292	MSTRG.6283.1	2.689731	0.402049	1.130057	0.349557	0.0	0.028079	0.228702	1.509363	2.303099	2.110991	6.49082	0.173309	0.549237	0.491256	0.551227	2.25782	0.133335	0.148437	0.776489	0.280885	0.0
0.98583	chr18a	7878586	7878918	MSTRG.6284.1	0.724387	0.0	0.427296	0.0	0.0	0.0	0.0	0.086619	4.899239	1.56884	0.292511	0.0	0.955604	0.937185	0.0	0.799103	0.0	0.0	0.190658	0.0	0.0
0.86916	chr18a	8019937	8020223	MSTRG.6286.1	2.104262	0.0	0.186781	1.08481	0.0	0.0	0.849304	3.957608	2.548925	0.963932	2.420027	1.281816	0.792653	0.754115	0.016082	1.989823	0.285201	0.142877	1.018929	0.0	0.0
1.00000	chr18a	8483162	8483578	MSTRG.6288.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.360889	0.0	0.0	0.0	0.0	0.0
0.96787	chr18a	8583701	8583774	MSTRG.6290.1	0.361722	0.0	0.237017	0.0	0.0	2.589905	0.389847	0.0	22.832678	0.098401	0.0	0.0	0.116167	0.0	0.0	2.882939	0.136095	0.0	0.0	0.0	0.0
0.96940	chr18a	8987946	8987966	MSTRG.6292.2	1.584404	0.166061	0.146811	0.516655	0.377203	0.022842	0.328289	0.091707	0.710573	0.0	0.035009	0.029714	1.325321	0.04614	0.090613	0.05742	0.306514	0.019957	0.079205	0.0911	0.0
0.80774	chr18a	8923027	8923531	MSTRG.6292.3	0.717059	1.288886	0.480843	0.637964	0.744426	0.661135	0.96967	0.358252	2.343473	0.0	0.032646	1.600196	2.376376	0.583578	0.398491	2.150936	1.37125	0.0	1.038751	1.883482	0.0
NA	chr18a	8907506	8907557	MSTRG.6293.1	0.0	0.0	0.0	0.054643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	9453117	9453634	MSTRG.6294.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.159305	0.0	0.0	0.0	0.0	0.0	5.882488	0.0	0.0	0.0	0.0	0.0
0.89874	chr18a	9214726	9215170	MSTRG.6297.1	0.653161	5.088613	1.394701	0.514279	0.289321	0.0	1.039947	1.143735	1.131621	0.0	0.458171	0.905847	1.2348	0.982981	0.200037	1.519227	1.207238	0.0	1.970851	3.219879	0.0
0.97973	chr18a	9271237	9271886	MSTRG.6298.1	1.047472	0.995936	0.0	0.356625	0.579488	0.0	0.867011	0.289534	1.073976	0.139698	0.416077	0.738814	0.236737	5.042956	0.196885	0.368035	0.503708	1.50951	0.838706	1.13491	0.247936
0.97858	chr18a	9331006	9331878	MSTRG.6299.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115399	38.682556	4.786	0.0	0.0	0.0	0.0	0.087177	0.0	0.0	0.0	0.0	0.0
0.99229	chr10a	70193282	70193336	MSTRG.630.1	4.944366	1.279447	0.136273	0.0	0.172821	0.0	0.109019	0.0	0.481561	0.0	0.0	0.232194	0.0	0.0	0.0	0.308085	0.0	0.0	0.242403	0.0	0.0
0.91166	chr18a	9553897	9554076	MSTRG.6301.1	3.814087	2.998481	1.238063	0.893733	0.514061	0.0	0.414338	0.531223	2.867584	0.771011	0.402782	0.319169	0.917761	0.305551	0.0	0.378296	0.0	0.0	0.199014	0.270961	0.066263
1.00000	chr18a	9607297	9608034	MSTRG.6302.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.491811	0.0	0.0	0.0	0.0	0.0	0.0	6.610793	0.0	0.0	0.0	0.0	0.0
0.64658	chr18a	9693886	9694008	MSTRG.6303.1	3.790395	0.0	2.57965	6.728868	2.043022	6.010447	0.957463	11.813955	2.890465	8.54691	14.210818	2.507629	10.15799	1.707158	21.798302	8.065609	0.262348	1.116242	0.823941	2.200379	0.525602
1.00000	chr18a	10825801	10826091	MSTRG.6304.1	0.0	0.0	3.877466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	10729363	10729457	MSTRG.6306.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.301011	0.0	0.0	0.0	0.0	0.0	0.0	6.177926	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	10729363	10729457	MSTRG.6306.2	0.0	0.0	0.0	0.0	0.162869	0.0	0.0	0.0	0.578683	0.0	0.188137	0.0	0.16846	0.0	0.0	7.660668	0.413815	0.0	0.0	0.0	0.0
1.00000	chr18a	11491756	11492675	MSTRG.6308.8	0.0	0.0	0.103754	0.089391	0.0	0.0	0.0	0.0	0.25002	0.0	0.0	0.0	0.09105	0.101939	0.0	13.560048	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	11502463	11502704	MSTRG.6308.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237608	0.153126	0.0	0.128324	0.551964	0.0	0.0	5.041325	0.189563	0.0	0.899796	0.0	0.0
1.00000	chr18a	11181711	11181819	MSTRG.6309.1	0.312552	0.0	0.0	0.0	0.0	0.0	0.158995	0.0	0.521578	0.0	0.0	0.251864	0.512981	0.0	0.0	6.396084	0.0	0.0	0.0	0.0	0.0
0.96385	chr10a	1942330	1943782	MSTRG.63.1	1.297693	0.0	0.432693	0.807889	0.0	0.103884	0.0	0.110285	5.3383	0.0	0.0	0.0	0.545316	2.101154	0.0	0.55304	0.0	0.0	0.0	1.135012	1.084584
NA	chr10a	70190294	70190492	MSTRG.631.1	0.937679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	11771965	11772008	MSTRG.6312.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.018584	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	11788607	11788809	MSTRG.6313.1	0.0	0.0	0.0	0.080028	0.0	0.0	0.0	0.490149	0.114983	0.0	0.0	0.0	0.0	0.0	0.0	3.434601	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	11912242	11912440	MSTRG.6317.1	0.013561	0.0	0.012558	0.0	0.0	0.019541	0.0	0.007267	0.0	0.00712	0.020582	0.0	0.0	0.005754	0.004912	3.428069	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	11945697	11945758	MSTRG.6318.1	0.0	0.0	0.0	0.0	0.0	0.0	0.101321	0.0	0.018101	0.0	0.0	0.0	0.0	0.0	0.0	12.453435	0.0	0.0	0.0	0.0	0.0
1.00000	chr18a	11942844	11943055	MSTRG.6319.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39428	0.0	0.0	0.0	0.0	0.0
NA	chr18a	12031339	12032979	MSTRG.6321.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.117198	0.0	0.0	0.0	0.0	0.0
